valid_time,price_buy,price_sell,generation,consumption,power_buy,power_sell,battery_charge,battery_discharge,battery_state,energy_cost,grid_cost_energy,total_grid_cost,total_cost
2019-05-29T14:00:00.000+00:00,0.4356,0.3556,464.05597875794956,132.654137254136,0,0,331.40184150381356,0,714.7616573534322,0,0,7.928275078095799,7.928275078095799
2019-05-29T15:00:00.000+00:00,0.4843,0.40430000000000005,296.297811869542,154.11332261396788,0,142.1844892555741,0,0,714.7616573534322,-57.48518900602862,2.1327673388336117,10.06104241692941,-47.42414658909921
2019-05-29T16:00:00.000+00:00,0.5306000000000001,0.45060000000000006,195.6292350624849,165.607047949932,0,30.0221871125529,0,0,714.7616573534322,-13.527997512916338,0.45033280668829345,8.378607884784092,-5.149389628132246
2019-05-29T17:00:00.000+00:00,0.5614,0.4814,76.56356417988181,168.3671544529292,0,12.378794718283316,0,104.18238499133072,599.003451807509,-5.959151777381589,0.18568192077424975,8.11395699887005,2.15480522148846
2019-05-29T18:00:00.000+00:00,0.5661999999999999,0.4861999999999999,36.45069948027301,188.29438186063337,0,181.15631761963965,0,333,229.00345180750912,-88.07820162666879,2.7173447642945945,10.645619842390394,-77.4325817842784
2019-05-29T19:00:00.000+00:00,0.5062,0.4262,71.90945378517124,203.04256041192943,0,0,0,131.1331066267582,83.30000000000001,0,0,7.928275078095799,7.928275078095799
2019-05-29T20:00:00.000+00:00,0.35819999999999996,0.2782,98.2837318826718,219.19764592841935,120.91391404574755,0,0,0,83.30000000000001,43.31136401118677,1.813708710686213,9.741983788782012,53.05334779996878
2019-05-29T21:00:00.000+00:00,0.3541,0.27410000000000007,48.38307014976233,210.28001902519605,161.89694887543374,0,0,0,83.30000000000001,57.32770959679109,2.428454233131506,10.356729311227305,67.6844389080184
2019-05-29T22:00:00.000+00:00,0.20980000000000001,0.1298,53.715544685698596,197.0171173322767,299.05048838722746,0,155.74891574064938,0,223.47402416658446,62.740792463640325,4.485757325808412,12.414032403904212,75.15482486754453
2019-05-29T23:00:00.000+00:00,0.2815,0.20149999999999998,69.50755502579838,195.66417677572437,0,0,0,126.15662174992599,83.30000000000001,0,0,7.928275078095799,7.928275078095799
